IDA Count,INVA Count,AND2 Count,OR2 Count,XOR2 Count,NAND2 Count,NOR2 Count,XNOR2 Count
17,9,102,55,44,7,5,10
25,7,95,62,37,4,17,8
43,29,114,76,50,19,24,27
2,0,141,47,84,1,4,3
7,5,115,41,70,6,3,6
9,7,143,51,83,1,2,3
27,13,153,66,90,8,10,11
16,13,144,53,86,8,8,9
50,29,114,72,49,25,24,15
11,11,115,51,63,8,4,7
7,5,143,51,85,0,5,5
9,3,139,46,79,4,1,0
11,8,162,57,92,2,4,2
10,8,143,49,87,2,1,1
10,5,139,50,79,6,2,2
5,3,134,45,76,3,2,5
9,2,137,49,79,1,2,2
19,10,160,59,88,5,2,4
12,0,135,44,80,0,2,1
18,9,99,48,47,8,13,3
50,27,115,76,52,19,15,24
32,17,121,67,78,22,26,20
23,3,100,50,40,10,9,6
14,5,144,50,83,1,3,3
9,1,134,43,77,1,0,3
45,21,98,63,39,16,16,19
17,4,109,44,70,12,6,6
13,4,118,39,74,1,5,4
7,1,139,51,86,5,2,2
8,5,142,50,81,5,3,5
6,2,138,46,84,2,3,1
17,3,137,43,81,6,3,2
31,7,154,62,89,13,14,3
6,2,138,44,82,2,0,1
37,15,111,61,44,16,14,17
13,7,114,46,68,5,3,9
17,6,97,44,49,15,12,8
15,5,106,51,57,4,4,1
24,10,95,59,32,10,11,9
21,11,98,64,34,9,10,12
42,18,117,73,61,15,26,24
1,3,157,51,92,0,1,0
6,1,142,48,86,3,4,0
8,0,138,47,81,0,1,1
10,0,136,44,84,2,0,1
1,5,170,54,98,0,0,0
9,4,133,44,79,5,5,6
9,3,137,45,83,4,2,3
37,15,151,56,91,10,9,14
5,8,187,66,103,2,3,1
7,0,135,43,82,0,1,1
44,12,108,68,39,13,19,12
15,4,116,38,65,7,5,3
22,7,103,49,50,7,5,9
15,4,107,45,65,4,5,5
24,11,95,59,29,11,14,4
13,3,107,42,64,5,6,6
31,7,99,57,36,5,6,6
30,15,124,56,67,9,8,11
49,26,111,80,42,24,28,22
16,8,113,47,49,6,9,5
20,7,104,47,54,3,8,8
15,5,121,33,83,5,6,4
43,27,115,75,50,19,24,22
41,17,105,71,31,18,14,11
9,11,111,51,58,4,2,3
15,7,108,44,57,4,7,4
12,4,113,42,69,5,1,1
26,10,101,49,51,10,6,10
24,4,111,60,44,6,1,4
8,5,147,52,79,5,4,3
11,3,105,48,54,3,7,5
39,18,118,64,46,13,10,13
14,9,121,42,67,4,3,4
20,2,116,45,64,3,3,4
3,4,163,53,96,1,1,1
1,1,155,47,95,1,0,1
3,0,154,45,95,0,0,0
21,10,179,65,115,4,8,9
15,9,109,53,50,9,3,10
33,14,124,60,59,14,10,6
21,1,118,50,64,0,4,4
19,5,118,54,52,1,4,4
37,16,134,65,70,13,29,11
46,20,127,63,71,15,17,22
33,6,122,59,60,13,9,13
15,5,109,46,48,8,8,5
11,7,112,47,61,6,9,15
39,14,131,63,71,17,15,11
17,7,126,52,61,5,3,7
26,15,126,61,64,8,9,11
16,11,117,59,52,7,10,5
7,4,127,43,77,2,3,2
22,3,114,50,56,3,6,5
36,10,136,65,71,16,16,15
45,19,129,66,65,13,19,14
14,11,123,52,57,4,8,6
22,6,114,57,55,5,1,7
15,7,112,42,66,5,5,5
27,18,132,55,69,8,5,7
40,17,125,65,66,24,11,17
10,4,132,45,75,4,2,3
16,4,118,47,71,3,4,3
28,11,138,47,89,23,18,21
18,5,110,52,52,5,6,8
52,21,116,61,62,29,19,18
31,9,128,64,59,10,6,6
7,4,134,48,80,4,1,3
18,6,112,47,59,5,7,5
15,12,124,55,61,10,7,2
10,5,128,47,73,5,1,4
19,14,115,56,47,7,2,5
19,9,118,48,59,6,7,4
12,6,108,53,54,6,6,10
37,5,120,60,58,7,9,13
31,11,124,56,60,9,13,3
22,1,113,59,49,4,9,8
15,8,109,55,48,5,10,7
19,3,118,55,54,6,1,6
21,3,96,59,40,5,13,9
9,2,131,45,77,7,5,2
13,3,128,47,75,4,3,6
12,8,118,48,52,2,7,6
19,9,109,48,60,6,5,7
16,8,120,62,42,6,8,8
10,9,114,54,50,8,8,8
16,4,114,46,60,10,3,7
16,10,109,49,54,8,6,8
9,7,112,55,56,5,5,8
2,6,163,51,97,0,1,0
2,0,156,46,96,0,1,1
23,5,185,60,107,4,8,9
12,12,178,59,102,2,0,2
2,0,157,48,98,0,0,0
2,5,164,51,96,0,0,1
0,4,156,48,95,0,0,0
21,14,182,66,114,10,9,16
4,10,178,59,104,3,1,2
3,0,156,46,98,0,0,0
1,4,165,52,97,0,0,1
5,2,154,46,96,0,0,0
1,1,156,45,100,1,0,0
2,0,157,47,96,2,0,1
1,0,159,48,98,0,0,0
6,6,162,51,96,0,1,0
3,2,153,46,95,0,0,1
4,1,153,45,96,0,0,3
26,16,173,61,110,4,3,10
7,7,175,57,103,3,0,4
2,0,154,44,98,0,0,0
15,7,114,51,58,7,7,6
22,5,114,48,53,2,1,5
41,18,134,67,67,14,14,11
12,11,119,56,59,7,5,9
13,1,127,57,64,1,4,5
36,16,126,68,63,18,19,19
7,3,128,45,76,2,4,3
36,20,124,62,63,25,20,18
32,14,120,63,57,11,9,10
13,3,119,49,63,6,5,3
14,9,132,55,66,7,3,0
29,15,126,59,55,9,11,12
23,3,113,55,54,3,5,5
31,11,131,58,67,6,8,6
15,7,99,49,54,4,9,5
15,6,113,40,64,4,6,7
20,9,95,52,48,6,12,4
12,1,131,47,82,5,2,1
21,12,107,48,52,7,5,12
12,7,140,48,80,8,1,2
7,8,145,51,84,3,0,2
12,8,137,46,86,2,2,2
11,9,138,55,76,3,2,5
9,7,142,52,76,1,3,5
11,2,137,48,76,4,2,0
9,2,137,47,78,2,1,2
13,3,127,49,67,4,1,3
30,6,96,51,45,7,7,11
17,8,155,60,85,2,4,5
41,11,92,58,29,10,9,4
21,13,147,57,81,8,4,6
30,5,96,61,30,10,6,12
15,13,99,44,49,5,4,14
16,4,141,52,81,4,2,3
11,4,129,44,78,3,4,0
4,3,133,45,79,4,4,3
31,12,151,62,92,12,8,14
13,10,111,47,58,6,9,9
25,13,89,61,37,7,11,10
27,23,94,78,38,14,17,23
14,6,130,45,76,1,3,4
28,15,152,62,93,9,14,12
21,2,106,57,42,7,10,5
20,2,99,54,38,8,9,8
10,3,132,46,78,4,0,3
7,7,135,48,79,3,2,4
23,14,158,63,99,11,9,7
28,10,91,56,42,7,9,7
14,8,101,49,47,4,8,7
21,10,101,52,45,7,5,5
7,0,139,50,78,4,4,1
9,1,140,47,82,0,0,1
8,9,144,53,79,4,2,2
13,7,129,46,75,1,6,4
38,7,146,56,84,7,16,18
14,7,145,51,81,6,3,15
10,1,136,47,80,2,0,0
32,4,102,50,48,6,4,9
17,5,105,39,71,13,11,7
44,33,114,79,45,19,13,23
23,8,102,56,42,10,6,14
39,13,116,80,49,29,25,25
31,9,92,53,29,11,7,14
44,28,104,80,41,20,23,29
42,23,99,62,48,15,19,14
36,9,86,61,22,15,9,15
21,9,142,56,81,5,5,4
17,9,157,53,84,6,4,6
8,6,143,52,81,5,4,2
6,0,134,44,81,3,5,2
31,10,152,65,82,8,11,9
18,10,146,52,79,4,8,4
9,1,137,47,78,1,1,1
11,5,113,45,59,5,5,7
5,2,139,51,84,2,4,1
21,11,145,53,85,8,6,7
12,0,132,45,75,2,3,2
11,9,170,56,99,0,2,0
8,4,135,44,79,0,1,5
9,7,178,66,99,3,3,3
11,1,138,50,78,2,2,0
8,3,137,46,82,2,4,1
6,5,136,47,78,2,2,4
26,11,156,66,89,15,15,10
22,10,147,55,78,7,7,5
14,0,133,45,77,0,1,0
48,25,108,78,37,22,31,22
16,8,110,58,46,6,12,8
35,23,123,70,64,18,18,26
42,24,102,61,37,11,14,15
15,9,120,51,66,3,6,7
37,12,90,67,22,11,12,5
18,4,104,51,49,6,7,5
28,13,125,56,61,11,12,13
14,5,109,49,54,1,7,4
17,4,107,53,51,7,9,6
15,13,102,49,42,6,4,11
11,10,104,56,43,10,3,7
17,5,111,46,53,6,4,12
18,7,92,60,31,12,13,10
21,9,95,67,35,9,2,8
36,19,113,73,39,12,14,11
16,7,107,41,67,6,8,2
22,10,100,57,35,8,11,8
26,8,105,52,54,4,7,6
22,5,105,52,50,9,6,5
14,8,124,50,63,4,8,7
3,0,155,46,96,1,1,2
14,8,187,65,105,13,8,10
4,6,182,58,111,2,2,0
42,16,101,73,29,19,13,22
47,19,129,70,67,12,14,15
18,11,94,61,27,13,16,3
29,13,126,64,65,9,7,7
29,9,96,58,36,10,7,9
21,7,96,48,41,10,7,9
27,7,91,49,46,5,10,9
15,4,123,52,61,5,5,3
34,13,89,67,26,9,11,10
19,13,104,54,52,7,7,8
28,14,114,60,54,12,11,13
28,11,92,52,33,12,7,12
33,14,111,63,42,15,11,18
16,6,114,51,57,3,6,5
18,5,113,52,54,8,6,3
23,11,114,59,45,9,4,7
48,21,118,78,47,18,27,21
38,7,96,59,33,3,14,12
20,12,86,58,25,9,8,14
19,4,115,45,61,3,4,3
35,16,123,58,54,7,7,8
19,2,112,56,49,8,4,3
30,8,95,52,34,9,9,12
29,9,133,56,71,4,14,7
30,8,98,57,28,9,11,9
37,10,117,64,44,11,13,13
11,8,117,43,71,6,6,10
28,8,92,53,33,11,9,10
16,6,114,48,59,2,9,8
17,6,112,54,55,2,6,5
21,5,108,50,49,12,6,5
14,5,112,53,52,6,5,6
24,10,128,60,57,13,14,10
41,30,107,73,44,13,33,28
2,4,160,50,96,1,0,0
4,1,150,46,96,0,1,1
3,0,152,47,95,1,1,0
21,8,179,72,104,8,6,7
5,9,177,57,104,3,1,3
1,0,154,45,97,0,0,0
3,4,160,51,96,2,2,2
0,2,151,46,94,0,1,1
3,1,156,48,93,0,2,0
20,11,179,65,114,8,6,10
7,7,180,59,108,0,1,2
3,2,154,45,98,0,0,0
1,4,163,51,95,0,0,0
4,1,153,47,95,0,0,2
5,0,153,46,95,1,0,0
17,10,189,63,104,13,8,9
5,8,179,61,106,1,1,1
3,0,156,44,98,1,0,0
5,6,161,51,98,0,2,0
4,1,151,45,97,0,1,3
4,1,153,46,95,0,2,1
15,6,179,72,112,9,9,8
3,8,180,57,110,2,3,1
2,0,156,45,98,1,0,0
4,6,160,50,95,2,1,1
0,2,151,47,95,2,0,2
5,3,151,48,94,0,1,0
21,3,177,63,108,6,14,10
4,7,175,59,101,3,2,2
4,0,154,46,97,0,0,0
17,12,118,66,43,8,9,5
15,6,122,49,60,4,9,4
24,8,98,58,37,12,11,13
11,2,127,47,73,5,6,3
21,8,119,54,54,9,8,5
14,5,124,41,68,6,6,7
37,12,116,59,57,8,19,3
18,12,105,45,63,7,6,5
22,5,110,54,49,8,2,7
12,5,104,50,55,8,8,4
12,8,116,52,54,6,7,4
16,11,117,56,53,3,6,5
13,3,110,53,55,9,8,6
24,11,99,56,33,10,12,11
39,12,101,83,28,13,27,15
13,12,127,51,54,11,7,11
39,18,124,67,52,13,9,9
19,12,102,52,43,11,8,6
13,11,98,56,42,9,10,3
14,12,119,51,63,9,7,8
15,6,114,53,55,11,4,6
35,9,133,75,66,19,20,24
38,7,112,70,31,16,18,16
13,4,113,43,61,4,7,4
25,6,108,58,44,4,5,5
33,14,120,63,49,12,14,15
18,10,123,56,58,4,2,5
14,5,118,51,56,3,5,4
26,8,113,53,51,4,5,9
35,23,128,78,61,15,18,12
12,2,126,44,70,4,4,1
11,8,105,45,61,9,6,12
43,16,124,64,64,19,18,21
17,5,114,58,48,5,5,5
14,11,110,51,45,9,12,7
21,4,106,52,50,7,7,4
15,3,119,48,60,6,2,4
12,11,119,56,53,9,6,5
23,6,109,58,46,8,6,6
53,15,92,79,25,20,11,16
16,7,104,48,58,6,7,7
26,10,128,63,63,5,6,14
32,12,144,62,95,15,17,11
36,14,125,69,51,5,8,8
10,6,116,42,59,6,8,9
34,21,135,66,61,15,14,16
24,12,101,52,43,6,6,10
21,11,102,56,47,11,7,5
27,4,110,56,51,5,5,1
10,10,123,49,68,3,2,6
21,4,120,42,66,1,3,3
32,6,92,52,38,8,7,6
12,3,128,48,78,3,4,5
36,20,130,63,72,14,16,17
19,8,93,55,38,7,8,9
16,12,110,57,50,6,10,4
19,8,121,58,56,5,7,2
18,5,113,59,50,6,5,7
34,12,136,73,77,14,16,13
20,12,107,45,54,5,13,6
17,4,129,42,81,0,0,0
16,17,125,55,59,4,4,3
35,24,111,70,59,21,28,27
16,4,107,51,51,8,4,10
19,9,117,52,54,5,7,4
24,7,102,51,41,4,8,5
14,12,121,38,71,6,9,1
26,4,101,54,45,8,9,7
8,7,135,56,74,8,5,4
17,6,105,47,51,7,7,12
17,6,106,46,57,4,7,4
14,5,130,44,77,5,4,1
9,4,131,49,73,4,5,3
34,13,152,60,89,8,9,11
9,2,131,47,75,1,2,3
46,23,123,64,62,15,14,18
19,9,143,57,83,8,4,6
21,6,111,57,45,4,8,8
8,6,151,55,81,0,2,2
6,5,135,48,80,1,3,3
9,4,123,48,61,5,4,3
44,30,116,54,75,19,15,14
8,5,137,53,78,4,4,3
7,5,132,49,75,2,4,3
14,10,114,46,55,5,7,4
12,4,111,44,62,8,6,6
20,6,111,53,50,3,7,7
37,16,110,66,48,19,13,12
5,0,132,46,73,6,4,1
14,3,133,43,77,2,4,4
28,11,155,62,89,9,11,11
6,2,141,47,84,2,0,1
10,4,118,48,64,5,4,5
13,10,99,51,45,6,13,8
15,6,105,53,47,7,4,1
32,10,154,66,84,10,18,9
21,7,147,53,79,3,8,10
0,4,175,54,104,0,0,0
0,0,167,49,103,0,0,0
8,7,193,65,114,0,0,0
0,4,174,54,105,0,0,0
0,0,167,49,103,0,0,0
0,0,166,49,103,0,0,0
0,0,166,49,103,0,0,0
0,2,173,53,105,0,0,1
0,0,166,49,103,0,0,0
0,0,167,49,103,0,0,0
19,11,195,66,118,5,9,8
2,8,193,61,114,0,1,4
0,0,173,49,109,0,0,0
19,10,114,53,59,10,5,9
33,12,153,64,87,10,13,8
21,8,145,59,82,6,2,5
10,8,171,60,90,4,2,3
7,4,131,45,73,5,3,3
7,2,130,44,78,2,6,5
30,10,151,59,86,15,9,12
25,10,142,58,78,4,5,5
5,1,139,42,83,1,1,1
15,6,110,48,54,6,3,7
30,7,93,58,32,12,11,11
17,4,118,41,65,7,11,9
7,2,130,44,73,9,2,7
28,16,156,63,89,9,10,11
25,11,142,52,80,5,4,2
19,3,95,58,38,15,11,14
4,2,144,47,82,2,1,1
9,7,134,44,75,1,1,2
10,5,129,47,77,4,1,1
30,14,144,60,83,10,18,9
21,7,141,59,75,5,7,9
9,2,133,47,76,1,0,1
17,9,124,55,64,3,4,3
38,7,102,49,56,4,2,4
20,3,107,52,49,9,8,2
14,0,136,46,79,0,1,2
13,7,134,52,72,3,4,4
8,1,134,49,74,1,6,2
8,4,134,44,80,1,1,2
34,18,125,70,70,19,18,23
40,15,100,56,42,18,15,23
40,16,101,70,28,12,23,13
22,10,94,57,39,16,7,10
12,5,110,48,59,5,5,2
25,13,96,53,36,12,10,11
52,16,93,68,34,22,13,14
29,12,139,72,58,7,8,5
13,11,101,47,44,5,4,8
9,5,141,53,79,2,2,5
22,7,140,51,72,0,3,2
11,5,133,47,77,5,5,1
26,12,159,66,83,9,15,12
6,10,163,59,87,1,6,3
16,1,131,47,76,3,1,1
22,5,104,56,43,4,4,7
15,3,131,49,76,2,2,1
9,3,132,50,76,2,4,2
11,8,139,49,77,3,4,6
10,1,132,45,74,3,7,3
48,12,102,77,42,11,19,13
30,16,92,55,31,8,10,8
13,5,108,52,51,6,6,4
33,21,134,52,78,19,22,15
52,21,124,56,64,22,19,18
20,11,91,58,36,13,11,8
49,11,107,61,49,15,7,15
14,2,110,46,53,5,8,9
41,16,113,51,62,15,9,5
19,11,112,49,53,8,10,3
44,12,103,67,44,17,14,17
16,11,117,58,65,7,7,3
40,9,138,68,73,21,13,16
50,20,108,66,46,17,19,24
40,12,135,61,79,16,13,15
29,11,96,61,33,7,11,7
32,7,98,54,33,6,4,6
41,19,127,64,71,16,19,21
31,9,107,66,45,16,15,10
16,7,111,52,56,10,6,9
37,29,112,70,44,20,25,30
47,15,102,64,47,17,10,15
19,6,118,51,53,7,1,4
40,14,124,63,65,21,20,23
44,24,122,60,55,17,24,19
45,16,109,60,50,14,11,9
44,10,134,67,70,16,22,14
14,7,124,48,61,4,2,11
17,8,114,45,54,6,5,3
26,10,128,64,53,11,11,9
35,14,127,68,56,8,11,8
24,5,93,48,41,9,9,4
4,6,158,51,95,2,1,0
12,8,191,65,108,9,2,5
6,5,158,52,94,1,0,4
4,0,150,45,96,2,1,2
20,4,179,66,105,10,6,8
7,8,174,62,103,1,2,0
4,0,153,45,97,1,0,0
23,8,94,56,36,4,8,9
15,7,99,62,32,7,8,13
16,5,107,52,45,4,8,6
17,7,111,50,51,6,2,8
45,18,126,69,55,20,9,20
8,0,129,44,79,0,2,2
20,12,116,53,43,14,8,3
8,7,115,47,59,5,9,3
13,13,119,57,53,3,6,8
9,4,116,52,55,11,5,6
14,10,115,55,54,5,5,4
16,13,118,57,49,9,5,8
15,12,110,53,51,5,6,7
38,24,112,64,63,25,18,22
9,4,124,55,66,4,4,5
32,17,120,65,52,9,14,13
21,7,104,54,46,6,6,5
48,20,116,71,48,25,23,26
32,19,128,66,65,16,17,28
18,5,122,55,64,5,4,5
31,12,128,51,70,8,12,8
30,4,109,54,48,6,6,7
17,5,114,46,57,5,5,4
10,6,104,44,64,4,5,7
15,0,127,45,72,2,1,2
20,4,108,47,61,5,2,6
9,7,141,55,76,1,3,3
47,22,129,66,65,15,12,13
2,6,158,51,95,1,1,2
4,2,148,45,94,1,1,1
1,1,152,47,93,1,2,0
22,13,175,63,107,13,7,12
9,7,172,57,104,5,1,4
1,1,156,46,97,0,0,0
3,4,160,51,95,0,2,3
1,1,148,45,94,1,0,1
2,1,151,47,94,0,2,0
24,12,180,65,106,10,13,5
7,10,175,56,104,1,5,1
5,0,152,44,98,0,0,0
2,4,159,52,96,1,2,0
2,1,149,48,93,2,1,1
5,1,150,45,95,3,1,0
14,12,180,63,106,8,13,9
7,8,174,59,102,4,2,1
7,0,153,45,97,0,1,0
3,7,158,54,94,0,0,0
4,1,150,48,91,1,0,0
2,1,154,46,92,1,3,1
18,12,179,62,104,10,12,9
8,11,177,57,105,1,0,2
3,6,158,51,95,0,1,0
4,0,149,49,96,1,2,0
3,1,151,48,92,0,1,3
22,12,167,65,102,12,11,11
6,5,173,61,100,2,3,4
6,1,151,45,93,0,0,0
42,17,123,71,68,15,16,15
33,7,125,62,59,13,9,9
20,7,124,45,68,8,4,2
12,7,111,49,59,6,3,7
14,10,109,56,49,4,8,5
43,21,130,72,57,18,24,17
37,11,121,62,49,11,15,9
27,3,116,51,50,6,1,6
19,8,121,58,55,1,7,9
36,10,123,59,64,7,14,5
28,15,124,63,52,8,11,12
10,7,115,45,62,0,7,2
44,15,123,79,58,12,18,27
23,5,110,52,49,3,3,7
19,3,124,48,72,0,1,1
14,5,101,48,49,9,7,7
12,2,117,50,64,3,5,3
29,7,101,57,52,9,5,8
40,10,94,53,39,6,8,8
13,7,119,46,68,4,7,3
31,13,131,61,63,8,11,10
21,2,123,44,65,3,3,2
34,7,137,53,68,5,10,8
10,8,134,55,73,3,8,5
5,2,127,45,71,8,7,3
41,14,125,70,71,14,20,21
37,20,127,69,63,21,17,15
46,18,129,70,58,16,8,19
26,8,140,61,77,7,5,5
18,2,111,55,51,2,1,7
16,5,101,61,41,8,6,5
14,4,107,46,55,8,8,5
21,6,112,52,47,4,7,3
11,1,132,44,77,1,2,3
10,8,136,52,74,2,3,4
12,4,127,47,71,1,1,5
17,6,108,44,51,7,4,8
6,7,122,38,77,4,4,3
11,8,138,53,74,6,3,2
16,9,139,51,72,0,4,2
15,8,107,40,65,8,8,10
40,11,112,57,64,11,11,11
18,1,105,49,51,8,7,5
35,22,131,66,68,14,10,11
44,21,111,77,37,25,30,26
12,10,135,49,74,4,2,4
33,12,124,63,56,9,7,7
17,9,96,59,30,9,7,7
34,11,117,58,65,10,10,9
32,6,93,63,28,6,9,11
15,5,113,47,54,6,10,4
27,13,87,65,37,6,13,10
26,11,93,54,35,9,9,9
9,6,135,50,71,4,4,7
20,8,101,45,52,12,8,12
43,18,99,67,38,14,11,15
10,1,129,44,72,2,4,7
32,16,148,63,81,9,5,13
5,3,136,49,76,3,1,3
9,4,126,43,76,7,6,3
9,0,131,48,69,1,7,1
58,31,94,82,30,23,27,29
46,15,92,68,29,16,23,20
34,15,86,62,20,10,10,11
49,18,124,65,57,16,17,19
12,2,128,46,73,2,1,1
19,7,112,54,51,3,6,8
28,15,143,68,81,15,18,18
24,8,93,65,34,10,10,8
18,9,102,52,52,10,10,12
11,4,130,48,74,3,2,1
10,3,129,49,73,5,1,4
13,1,136,46,76,1,1,1
24,12,99,46,44,14,12,9
21,10,98,49,48,7,12,8
20,8,125,63,72,8,11,14
45,11,104,68,39,15,13,11
17,9,113,57,52,6,6,10
18,6,108,48,50,5,10,10
10,2,133,49,72,3,3,1
32,12,154,64,87,11,9,9
53,25,116,59,58,21,25,14
20,10,157,56,80,2,6,4
15,2,129,47,75,3,2,3
32,16,150,65,84,10,12,6
23,8,140,54,78,6,5,3
11,0,134,46,75,2,1,1
30,13,93,59,26,9,9,12
24,9,155,60,89,11,10,16
24,8,102,48,47,6,5,6
22,9,93,58,32,12,9,9
21,10,146,56,82,8,7,5
14,10,154,63,82,4,4,3
13,7,137,54,69,6,5,3
8,5,134,48,77,3,2,3
35,16,139,61,86,10,22,12
22,10,142,53,83,11,8,3
33,5,101,55,35,2,11,9
12,6,113,48,54,4,11,5
11,7,125,45,73,1,4,4
34,13,93,62,27,9,10,11
12,6,111,52,50,5,6,8
32,17,126,63,53,13,8,11
35,16,125,61,79,22,17,20
14,8,141,50,82,2,5,2
6,0,142,49,82,4,0,1
19,7,167,69,91,15,11,6
19,10,150,56,79,8,3,5
4,8,144,49,78,4,5,2
17,10,149,52,80,6,6,11
16,10,164,60,83,3,3,2
14,10,134,53,73,4,4,2
8,5,136,50,72,2,2,3
7,5,133,40,78,5,4,4
30,11,154,65,80,14,7,12
15,10,142,52,77,10,10,2
6,1,139,52,76,1,4,4
18,10,95,55,35,2,11,11
22,6,105,47,41,7,3,8
39,11,129,67,78,28,20,14
17,1,118,45,59,5,5,7
15,9,117,55,54,4,6,5
38,9,114,59,45,15,17,14
17,6,104,59,45,4,6,8
14,7,108,42,65,2,10,6
32,10,91,51,41,4,12,7
4,2,150,46,93,0,2,0
7,9,173,58,101,4,2,1
18,9,98,54,42,4,9,10
52,24,89,74,30,13,14,21
28,5,110,50,50,6,4,3
29,32,128,63,64,11,24,19
18,9,99,53,36,14,6,7
14,13,87,63,31,6,14,17
29,9,97,60,31,6,7,7
33,25,132,66,69,17,21,21
42,22,115,70,62,17,26,26
16,6,106,50,44,11,12,9
13,3,102,48,51,9,7,4
38,11,88,60,22,9,7,13
15,4,109,52,49,6,1,6
22,5,106,57,45,7,6,8
35,23,130,56,70,21,29,17
39,11,88,65,25,11,13,7
54,27,105,74,32,23,23,30
58,16,108,83,33,27,21,25
19,6,123,44,62,7,5,0
9,4,125,47,70,7,0,6
33,15,152,63,79,9,6,8
25,5,114,54,50,3,9,4
22,15,91,54,34,6,6,13
36,18,116,69,50,9,10,7
23,11,104,55,42,13,5,2
28,5,103,55,38,7,7,6
21,10,183,62,107,9,6,7
5,7,157,55,93,2,1,0
0,3,151,47,90,1,1,0
3,1,150,48,91,2,0,0
15,8,186,66,103,9,3,3
13,7,173,59,101,1,2,4
3,0,156,47,98,0,1,0
16,4,108,49,52,4,7,4
37,16,129,67,66,14,13,20
18,2,99,46,55,5,7,11
11,6,112,55,51,10,8,1
10,1,117,38,74,7,9,4
11,10,116,42,63,2,7,8
22,3,110,42,57,6,7,5
46,15,104,61,47,10,15,12
19,8,112,56,51,8,5,5
14,7,108,42,56,5,8,7
15,4,122,50,62,5,9,3
43,18,119,65,54,4,5,10
23,16,101,53,38,12,14,9
31,12,124,60,60,17,9,15
34,7,126,64,57,8,10,6
37,14,142,58,83,22,10,6
30,5,93,59,29,12,14,6
17,5,112,49,60,4,4,6
7,5,157,50,95,1,1,3
4,1,147,47,91,0,2,2
3,0,151,47,93,2,1,1
22,6,179,65,100,11,7,9
11,15,167,60,94,5,3,0
4,1,155,47,95,0,0,0
3,7,157,54,93,0,1,0
2,2,150,47,91,1,1,3
15,6,177,73,103,9,6,5
8,9,174,58,100,2,4,2
0,0,153,46,97,0,0,0
3,5,156,52,92,0,0,1
1,1,149,48,94,1,0,1
23,5,175,61,102,7,7,12
1,6,156,51,93,2,2,2
19,6,180,70,104,6,5,11
4,7,153,52,91,2,5,1
6,3,144,46,91,3,0,0
4,2,145,46,92,1,2,1
30,3,175,61,109,10,7,9
11,7,168,61,96,1,3,1
3,0,149,45,94,1,1,0
34,18,141,64,64,9,9,10
13,5,114,47,67,6,6,4
8,4,131,43,81,2,3,1
26,6,122,71,56,9,10,9
21,7,117,46,60,3,5,5
10,5,127,48,67,3,3,2
14,4,116,52,58,6,8,8
39,16,124,66,44,5,11,10
11,7,97,56,39,10,7,3
19,4,108,49,54,5,3,7
40,22,135,61,61,16,14,10
41,15,96,76,30,18,12,16
19,8,117,56,53,9,7,11
34,11,140,72,73,17,12,8
50,11,101,66,34,14,20,19
17,4,120,53,57,5,3,3
28,8,107,56,38,7,9,5
23,8,110,52,50,6,3,12
22,13,101,47,49,6,11,11
13,1,130,49,71,4,4,4
42,17,106,64,44,23,12,16
51,13,100,56,46,20,11,16
42,21,105,56,49,12,19,12
12,5,115,50,62,5,2,2
34,15,118,75,44,13,12,10
29,6,100,55,43,8,2,10
45,26,125,64,56,20,15,22
17,12,103,67,35,7,9,5
27,5,108,52,42,5,2,3
37,15,116,74,42,13,11,9
26,6,92,59,37,8,8,6
20,9,101,60,35,13,9,8
24,12,152,57,90,18,16,10
16,3,117,60,55,5,3,5
40,8,139,67,70,16,18,12
14,9,111,55,50,4,6,5
18,5,120,55,61,4,2,2
55,26,114,67,59,16,23,18
6,11,118,43,68,1,10,2
52,21,114,62,64,19,22,21
21,15,150,58,91,12,15,16
16,5,105,54,49,10,7,10
19,5,112,61,46,4,11,10
35,12,145,71,70,19,20,11
29,3,108,53,42,6,8,7
12,10,116,50,62,6,6,3
21,5,110,55,51,6,3,7
13,7,122,52,54,9,4,7
19,5,110,60,52,4,3,1
19,4,109,53,44,6,5,9
54,19,98,70,34,33,36,30
16,10,114,55,51,12,7,8
41,9,128,71,58,12,20,17
20,11,117,57,53,4,5,12
28,9,97,59,29,9,11,12
14,4,109,47,55,6,5,3
13,8,108,47,56,7,7,2
19,7,99,60,33,16,6,5
31,4,107,48,52,3,10,4
35,9,89,55,32,12,5,11
9,7,137,52,74,5,4,4
25,8,93,54,32,8,15,10
9,3,128,47,71,2,3,3
0,4,171,53,102,0,2,1
1,0,163,48,101,1,0,0
0,0,164,48,101,0,1,0
6,7,193,62,113,1,1,0
0,4,172,54,102,1,0,0
0,0,166,48,103,0,0,0
0,0,165,48,102,0,0,0
3,7,192,65,113,3,2,0
1,4,172,53,102,0,0,1
0,0,166,48,103,0,0,0
0,0,166,48,102,0,0,1
3,7,193,62,116,3,1,1
2,4,172,53,103,0,0,0
0,0,166,48,103,0,0,0
0,0,166,48,102,0,0,0
4,6,192,61,115,2,3,2
1,4,172,53,102,0,1,0
1,0,163,48,101,0,0,0
3,0,163,48,101,0,0,0
21,6,194,68,109,8,6,8
5,6,195,59,115,2,0,0
0,0,172,48,109,0,0,0
7,6,129,49,70,3,5,2
25,9,137,52,74,9,5,4
10,7,111,46,73,4,4,3
14,3,113,42,65,0,5,6
28,8,100,55,47,5,4,2
12,7,135,49,74,5,3,5
